NP,power,time,bkg
19,100.0,2,332744.52101047506
19,100.0,3,331374.8984409604
19,100.0,4,357854.1067526048
19,100.0,5,330689.2025267763
19,100.0,6,336154.79897982575
19,100.0,7,354529.1778622434
19,100.0,8,313030.64986284473
19,100.0,9,347533.26629107655
19,100.0,10,362052.98220727843
19,100.0,11,330465.69369530154
19,100.0,12,352363.1680358209
19,100.0,13,318871.5563206815
19,100.0,14,356709.8111541305
19,100.0,15,322526.855819322
19,100.0,16,328720.87341968494
19,100.0,17,341342.02554303844
19,100.0,18,356739.38540621375
19,100.0,19,341454.41175680776
19,100.0,20,350412.4397101747
19,100.0,21,346727.9706958932
19,100.0,22,376420.40005049336
19,100.0,23,323402.4973424951
19,100.0,24,379653.1263549101
19,100.0,25,327744.57805568073
19,100.0,26,385861.72600885615
19,100.0,27,371050.8126660219
19,100.0,28,353364.74501259514
19,100.0,29,366718.92047659704
19,100.0,30,369961.8762682472
19,100.0,31,333790.7697265982
19,100.0,32,349635.234627825
19,100.0,33,340776.9005952221
19,100.0,34,361347.22500362585
19,100.0,35,338777.8772936511
19,100.0,36,359912.25665363076
19,100.0,37,357599.8605790486
19,100.0,39,327985.68561227544
19,100.0,40,340071.74515514984
19,100.0,41,333143.85218177526
19,100.0,42,360223.9712825529
19,100.0,43,352342.41543796635
19,100.0,44,351373.35568787786
19,100.0,45,344514.3015514544
19,100.0,46,380598.9437770369
19,100.0,47,369250.31632779597
19,100.0,48,340888.35176162334
19,100.0,49,317889.50878039433
19,100.0,50,358467.605999695
19,100.0,51,357160.8555210693
19,100.0,52,375200.21911228774
19,100.0,53,381788.2663691812
19,100.0,54,375262.3435586664
19,100.0,55,348455.5185351615
19,100.0,56,362190.79914791195
19,100.0,57,320287.8031892101
19,100.0,58,375105.62569026026
19,100.0,59,340912.7296276254
19,100.0,60,339988.2127048223
19,100.0,61,341014.055801709
19,100.0,62,353406.81989661854
19,100.0,63,353932.2417376016
19,100.0,64,365534.6961917096
19,100.0,65,366757.0930526438
19,100.0,66,333262.1453330371
19,100.0,67,324451.9817118511
19,100.0,68,342470.80434035417
19,100.0,69,352515.0240224509
19,100.0,70,366272.0495465525
19,100.0,71,354533.7738643215
19,100.0,72,361006.0854223751
19,100.0,73,327883.0062415311
19,100.0,75,349882.65981269
19,100.0,76,342997.9679992788
19,100.0,77,353352.10412448144
19,100.0,78,353199.86615215696
19,100.0,79,341435.19652854814
19,100.0,80,358059.07117317885
19,100.0,81,316188.5286281565
19,100.0,83,338580.8011218134
19,100.0,85,353470.5327016015
19,100.0,87,317699.6038363436
19,100.0,88,335875.99529888947
19,100.0,89,355183.48754174507
19,100.0,91,343792.8314939417
19,100.0,92,330786.89595306147
19,100.0,95,351015.25083350355
19,100.0,96,340467.60484008293
19,100.0,97,352716.43604691385
19,100.0,98,315274.7783175377
19,100.0,100,333487.6626467869
19,100.0,101,380581.48865489167
19,100.0,102,376310.47818596906
19,100.0,103,347834.96178441297
19,100.0,104,349296.3003119392
19,100.0,105,365307.2002660154
19,100.0,106,354624.3535614027
19,100.0,107,354309.1367507152
19,100.0,108,387933.2217441256
19,100.0,109,379661.7811913769
19,100.0,110,357731.4188597479
19,100.0,111,358903.4120403811
19,100.0,112,346457.5628093081
19,100.0,113,368234.36963293556
19,100.0,114,365307.7732192017
19,100.0,115,361792.2513145331
19,100.0,116,353763.30581025674
19,100.0,117,327053.8983695626
19,100.0,118,372634.015988741
19,100.0,119,359638.9788239971
19,100.0,120,386037.01585077425
19,100.0,122,336874.48061823804
19,100.0,123,368281.1925957872
19,100.0,124,354664.9157491062
19,100.0,125,364662.3394696539
19,100.0,126,347442.02160381136
19,100.0,127,352932.4288383565
19,100.0,128,349206.59835277556
19,100.0,129,375508.2317984267
19,100.0,130,359380.8506376053
19,100.0,131,381064.91326752753
19,100.0,132,395260.85896591056
19,100.0,133,343329.36922192376
19,100.0,134,374902.58011328586
19,100.0,135,378953.09635449125
19,100.0,136,350897.6874797154
19,100.0,137,319957.0059780971
19,100.0,138,337028.7589373342
19,100.0,139,343655.48810490145
19,100.0,140,361052.7318655815
19,100.0,141,351329.0400715786
19,100.0,142,367047.14761415677
19,100.0,143,334242.15830381913
19,100.0,144,396484.88329768134
19,100.0,145,350296.2377409066
19,100.0,146,365354.9145215938
19,100.0,147,356999.20458662976
19,100.0,148,346675.9567428254
19,100.0,149,372356.62007897417
19,100.0,150,357120.8269712284
19,100.0,151,362987.23719290656
19,100.0,152,366024.2999837736
19,100.0,153,353597.1253849037
19,100.0,154,355394.6829956655
19,100.0,155,371179.2257591393
19,100.0,156,380907.61752051616
19,100.0,157,355804.7392332511
19,100.0,158,374664.27651515923
19,100.0,159,326149.13438907353
19,100.0,160,359881.07663967356
19,100.0,161,305721.093938086
19,100.0,162,350224.65679940523
19,100.0,163,374350.4122838632
19,100.0,164,347920.80804607464
19,100.0,165,360118.4380613265
19,100.0,166,368381.0844443878
19,100.0,167,356507.38272948866
19,100.0,168,365014.91375864565
19,100.0,169,334166.3748403682
19,100.0,170,394965.68823647563
19,100.0,171,350539.7657712946
19,100.0,172,353972.85881555406
19,100.0,173,364835.18238265556
19,100.0,174,354268.2133019822
19,100.0,175,326322.472133712
19,100.0,176,377372.3464736464
19,100.0,178,365138.3374507559
19,100.0,179,331281.2204883164
19,100.0,180,329686.95681415143
19,100.0,181,351220.2330318737
19,100.0,182,366247.7511599907
19,100.0,183,341029.1492746109
19,100.0,184,331486.17762489995
19,100.0,185,339464.5851646055
19,100.0,186,343764.56832439353
19,100.0,187,342161.8467146189
19,100.0,188,345029.56135051703
19,100.0,189,369715.25753258984
19,100.0,190,324639.57307661825
19,100.0,191,338768.5376321666
19,100.0,192,332900.8179724428
19,100.0,193,346191.1200855037
19,100.0,194,378458.5684206809
19,100.0,195,326923.0954423309
19,100.0,196,382717.0522410298
19,100.0,197,360102.56021725334
19,100.0,198,364164.00278652064
19,100.0,199,341400.6625481511
19,150.0,0,408695.03185675427
19,150.0,1,406316.64446626644
19,150.0,2,374741.58719426073
19,150.0,3,411991.9326564751
19,150.0,4,432015.9337350349
19,150.0,5,403663.8749348662
19,150.0,6,421094.6986821284
19,150.0,7,424786.99630365265
19,150.0,8,431426.5241587399
19,150.0,9,436732.094292015
19,150.0,10,392734.2451155932
19,150.0,11,411047.4187247547
19,150.0,12,431568.49152209033
19,150.0,13,418008.26815539587
19,150.0,14,427347.82354969694
19,150.0,15,430519.43150741176
19,150.0,16,415587.93233399605
19,150.0,17,395897.37569330295
19,150.0,18,430959.70023947244
19,150.0,19,423424.0799263243
19,150.0,20,444876.99755725276
19,150.0,21,413068.0346279801
19,150.0,22,430157.0784196003
19,150.0,23,426671.40795743914
19,150.0,24,415147.32448720606
19,150.0,25,407266.2063290004
19,150.0,26,410751.452583954
19,150.0,27,442908.0532333231
19,150.0,28,452264.9617270559
19,150.0,29,441504.5981195389
19,150.0,30,419981.3970633666
19,150.0,31,426070.4802524787
19,150.0,32,424199.18262037344
19,150.0,33,444808.9328280609
19,150.0,34,454844.6952251424
19,150.0,35,436523.87137235166
19,150.0,36,436399.14163911954
19,150.0,37,421562.33480690647
19,150.0,38,433611.7889048606
19,150.0,39,439501.79791005026
19,150.0,40,420258.81196780055
19,150.0,41,429121.8234809164
19,150.0,42,424394.27610547305
19,150.0,43,416707.9352990916
19,150.0,44,446552.89662404696
19,150.0,45,450474.8188034333
19,150.0,46,441915.4207022516
19,150.0,47,441552.36091335095
19,150.0,48,443278.01145929645
19,150.0,49,429226.09420468507
19,150.0,50,423362.69753499835
19,150.0,51,432850.9838142721
19,150.0,52,453314.56052804174
19,150.0,53,424310.68253022153
19,150.0,54,447283.99073773576
19,150.0,55,430780.7305677111
19,150.0,56,441679.34749337356
19,150.0,57,446122.48626044934
19,150.0,58,421446.0636860075
19,150.0,59,407610.0419993567
19,150.0,60,426667.8351099646
19,150.0,61,422494.919209103
19,150.0,62,459919.6499092303
19,150.0,63,441704.6336071121
19,150.0,64,432950.4326770324
19,150.0,65,436842.4488851523
19,150.0,66,463856.21352953464
19,150.0,67,457284.26225009153
19,150.0,68,434381.37646915164
19,150.0,69,472436.56842932437
19,150.0,70,446103.75392734323
19,150.0,71,438414.60076143325
19,150.0,72,475998.9440908149
19,150.0,73,459947.7079757949
19,150.0,74,455347.8114481523
19,150.0,75,421756.9965564986
19,150.0,76,463322.6868626395
19,150.0,77,481195.6170924383
19,150.0,78,454842.96957813925
19,150.0,79,488610.55163351475
19,150.0,80,499056.08029356785
19,150.0,81,487181.39261296176
19,150.0,82,498388.81046506116
19,150.0,83,474919.6237584463
19,150.0,84,409867.8386371213
19,150.0,85,455237.9216173431
19,150.0,86,453465.04730067303
19,150.0,87,432306.7279773031
19,150.0,88,429182.62086913525
19,150.0,89,419361.0702564571
19,150.0,90,450480.2868920288
19,150.0,91,442696.5098942083
19,150.0,92,445780.74207730667
19,150.0,93,417303.0159073686
19,150.0,94,420216.1605932558
19,150.0,95,385132.65120645927
19,150.0,96,424903.34638127324
19,150.0,97,437960.6652935797
19,150.0,98,431511.2801669897
19,150.0,99,437091.9595920796
19,150.0,100,420017.3586788161
19,150.0,101,415949.02626439295
19,150.0,102,444108.58155763044
19,150.0,103,412701.6226255986
19,150.0,104,417556.37903169775
19,150.0,105,426988.45702477853
19,150.0,106,418627.25169280276
19,150.0,107,436442.9364455615
19,150.0,108,424265.8570167438
19,150.0,109,414400.5045470558
19,150.0,110,430315.5318806042
19,150.0,111,475425.4001163222
19,150.0,112,461939.38879161037
19,150.0,113,463169.87427827995
19,150.0,114,468917.9326013797
19,150.0,115,455464.1252996165
19,150.0,116,463835.34360094415
19,150.0,117,435852.7643586724
19,150.0,118,487074.11691921746
19,150.0,119,471902.862820892
19,150.0,120,460967.3896451105
19,150.0,121,442580.2001970804
19,150.0,122,440677.35105842416
19,150.0,123,465119.84877405467
19,150.0,124,435396.09583213605
19,150.0,125,452502.04235211265
19,150.0,126,442105.21936663263
19,150.0,127,454251.2416246991
19,150.0,128,473494.9298571922
19,150.0,129,468147.81393691245
19,150.0,130,465050.6180401487
19,150.0,131,456132.7595198385
19,150.0,132,468500.9476881831
19,150.0,133,465551.2290238105
19,150.0,134,499132.0638900553
19,150.0,135,477616.0604403933
19,150.0,136,464824.9251244912
19,150.0,137,491741.0092647547
19,150.0,138,475832.8390573232
19,150.0,139,504791.3968923427
19,150.0,140,484098.04092125327
19,150.0,141,470064.58504910034
19,150.0,142,492766.57277865807
19,150.0,143,469796.03446807247
19,150.0,144,465508.1927845335
19,150.0,145,458082.129388659
19,150.0,146,486137.96553568967
19,150.0,147,466703.0927261491
19,150.0,148,466915.0483436618
19,150.0,149,463845.90896921925
19,150.0,150,481526.4492617447
19,150.0,151,482851.7287371942
19,150.0,152,484777.2464022109
19,150.0,153,482254.7813596402
19,150.0,154,462183.3094785391
19,150.0,155,465246.7039429168
19,150.0,156,468193.0355726318
19,150.0,157,473239.0689095068
19,150.0,158,454567.329606178
19,150.0,159,464188.08461760567
19,150.0,160,472560.2548706923
19,150.0,161,466859.7450303506
19,150.0,162,486231.19874368655
19,150.0,163,466207.57274646254
19,150.0,164,462988.7518171909
19,150.0,165,472012.7204291766
19,150.0,166,466930.88582263095
19,150.0,167,459650.8721127251
19,150.0,168,487081.4214876751
19,150.0,169,484666.1493084142
19,150.0,170,480014.193102495
19,150.0,171,457731.7260903884
19,150.0,172,485468.92162212305
19,150.0,173,442000.0208757229
19,150.0,174,481471.19437887147
19,150.0,175,452171.76325197186
19,150.0,176,473472.3424148563
19,150.0,177,467189.6120324888
19,150.0,178,491718.92964788864
19,150.0,179,492058.8348348076
19,150.0,180,456322.27388661925
19,150.0,181,455354.64846743445
19,150.0,182,479302.3553090547
19,150.0,183,441185.05946704734
19,150.0,184,472371.7218252654
19,150.0,185,452658.3549372363
19,150.0,186,449770.93235166406
19,150.0,187,432620.2308127339
19,150.0,188,480696.0138591307
19,150.0,189,450682.4713841699
19,150.0,190,457423.92963990464
19,150.0,191,431240.4813528354
19,150.0,192,469243.74729443976
19,150.0,193,438040.53283476207
19,150.0,194,443935.6645593755
19,150.0,195,452612.01974340074
19,150.0,196,427256.2076496015
19,150.0,197,439696.0560352333
19,150.0,198,448626.366122404
19,150.0,199,437839.1045375839
19,200.0,0,428163.3740223275
19,200.0,1,415748.61583299167
19,200.0,2,426682.51467954414
19,200.0,3,424231.7276524572
19,200.0,4,412228.17512191564
19,200.0,5,436012.21132311743
19,200.0,6,417708.8374546679
19,200.0,7,426643.7612127555
19,200.0,8,409418.43765966856
19,200.0,9,434342.00983153813
19,200.0,10,417295.31290811853
19,200.0,11,427460.3629567814
19,200.0,12,421195.73079249787
19,200.0,13,407399.40494754177
19,200.0,14,403539.41032347997
19,200.0,15,441041.4493963355
19,200.0,16,408343.2413327605
19,200.0,17,425217.7496217039
19,200.0,18,412991.5053731878
19,200.0,19,427600.7294127572
19,200.0,20,408564.9651641476
19,200.0,21,399949.6280290364
19,200.0,22,398107.07291448506
19,200.0,23,414601.65019196575
19,200.0,24,402816.7656430534
19,200.0,25,415500.7375247786
19,200.0,26,405470.0013630915
19,200.0,27,417735.37328818435
19,200.0,28,407170.76410432684
19,200.0,29,413385.4674579677
19,200.0,30,397351.1522437798
19,200.0,31,406377.44534885767
19,200.0,32,377017.7788070733
19,200.0,33,402920.2717207772
19,200.0,34,416733.42572977045
19,200.0,35,390061.49741299177
19,200.0,36,408471.9873215768
19,200.0,37,410016.96893467975
19,200.0,38,401242.07206250913
19,200.0,39,397119.65096957405
19,200.0,40,406219.9324407814
19,200.0,41,409892.17627759406
19,200.0,42,395019.60989922367
19,200.0,43,431443.6648660124
19,200.0,44,403107.2096814215
19,200.0,45,411054.71468295564
19,200.0,46,458224.91500280635
19,200.0,47,466521.0821978012
19,200.0,48,434580.07476817595
19,200.0,49,435285.6831725162
19,200.0,50,421886.83650141733
19,200.0,51,424033.46966636437
19,200.0,52,435223.84612939646
19,200.0,53,431065.2957854558
19,200.0,54,432198.3701918245
19,200.0,55,405057.0515982737
19,200.0,56,401702.83841407485
19,200.0,57,412896.02815995197
19,200.0,58,406122.3958852915
19,200.0,59,401290.73343195644
19,200.0,60,395406.52441682306
19,200.0,61,406175.74903071835
19,200.0,62,413986.22686807817
19,200.0,63,433712.0183558498
19,200.0,64,425247.7142517984
19,200.0,65,433491.072368843
19,200.0,66,425586.0176596388
19,200.0,67,401917.6140058159
19,200.0,68,409731.7335944744
19,200.0,69,429992.9997301321
19,200.0,70,435737.27906930965
19,200.0,71,413911.85187925736
19,200.0,72,416252.0626272378
19,200.0,73,424729.49831032497
19,200.0,74,439908.8337743841
19,200.0,75,415667.64529081946
19,200.0,76,422052.7182972928
19,200.0,77,410187.7114241548
19,200.0,78,416677.5723015653
19,200.0,79,412317.4630372699
19,200.0,80,412144.4458295121
19,200.0,81,400998.28820740234
19,200.0,82,407619.4699823335
19,200.0,83,410504.9382570076
19,200.0,84,402860.854011145
19,200.0,85,399902.21288874676
19,200.0,86,393975.4890526002
19,200.0,87,417122.70444642694
19,200.0,88,414250.92211025563
19,200.0,89,392608.52885179163
19,200.0,90,412761.40898454166
19,200.0,91,401881.98326333973
19,200.0,92,400754.16960155487
19,200.0,93,403857.1030955401
19,200.0,94,396431.05348948576
19,200.0,95,396536.0661025478
19,200.0,96,409225.3281627525
19,200.0,97,407148.89171671437
19,200.0,98,421961.577743402
19,200.0,99,406987.59422836965
19,200.0,100,412290.6738190595
19,200.0,101,400548.4010311967
19,200.0,102,419528.18486410106
19,200.0,103,417488.5640006939
19,200.0,104,430129.29201912356
19,200.0,105,425374.06207261846
19,200.0,106,425319.42267565615
19,200.0,107,427870.85081823723
19,200.0,108,408160.0404040753
19,200.0,109,421923.12249660987
19,200.0,110,416454.28309701
19,200.0,111,403873.65430344676
19,200.0,112,426300.3154813107
19,200.0,113,418814.8718322734
19,200.0,114,410496.4726379741
19,200.0,115,418504.9049994688
19,200.0,116,388855.8340822974
19,200.0,117,414468.1619191343
19,200.0,118,426798.66117011826
19,200.0,119,404786.37674062385
19,200.0,120,428629.5013992008
19,200.0,121,402638.8445092543
19,200.0,122,424258.485694154
19,200.0,123,432108.6263958463
19,200.0,124,421528.81238743744
19,200.0,125,428781.42417897645
19,200.0,126,408578.30800263025
19,200.0,127,417437.1305518773
19,200.0,128,428987.7737199033
19,200.0,129,411235.3732634762
19,200.0,130,420785.9926680557
19,200.0,131,424893.14910461055
19,200.0,132,404831.2648003935
19,200.0,133,417144.0664385351
19,200.0,134,414902.7977371379
19,200.0,135,432871.8514313606
19,200.0,136,421745.9235100886
19,200.0,137,437123.78650311043
19,200.0,138,434971.4429845569
19,200.0,139,420684.21231120965
19,200.0,140,398771.1411440752
19,200.0,141,427247.15226085024
19,200.0,142,411167.883949418
19,200.0,143,422105.9624065992
19,200.0,144,419861.3633699727
19,200.0,145,411628.7728240549
19,200.0,146,408982.9475061995
19,200.0,147,429462.43449380307
19,200.0,148,422547.5778999287
19,200.0,149,424027.7127999045
19,200.0,150,426586.53283120494
19,200.0,151,398849.819497681
19,200.0,152,402372.8751960525
19,200.0,153,418969.8907432551
19,200.0,154,400049.75361678464
19,200.0,155,431160.93293928204
19,200.0,156,405337.49335356406
19,200.0,157,428679.07818662806
19,200.0,158,415772.4564043768
19,200.0,159,411532.4042395383
19,200.0,160,413250.83086196583
19,200.0,161,410250.47085400997
19,200.0,162,420365.01560843526
19,200.0,163,418235.9071049786
19,200.0,164,405990.97721488413
19,200.0,165,425544.4899496583
19,200.0,166,401451.44144271355
19,200.0,167,426768.7967041381
19,200.0,168,410443.1193208559
19,200.0,169,408203.00568448135
19,200.0,170,396491.37490773585
19,200.0,171,412995.6032587873
19,200.0,172,400288.2147980173
19,200.0,173,424702.8269139489
19,200.0,174,414473.9166195667
19,200.0,175,421214.3655110644
19,200.0,176,411604.432340469
19,200.0,177,414128.438950599
19,200.0,178,405185.0231083875
19,200.0,179,409510.7258379649
19,200.0,180,403860.3609177626
19,200.0,181,420389.68897614523
19,200.0,182,418358.0099365091
19,200.0,183,429585.51395824447
19,200.0,184,429896.8080636741
19,200.0,185,417487.82176622073
19,200.0,186,397825.47210510756
19,200.0,187,416155.44409696735
19,200.0,188,390607.1031651106
19,200.0,189,429082.1395233198
19,200.0,190,424457.17316879367
19,200.0,191,416216.0364850032
19,200.0,192,403478.41613658506
19,200.0,193,431376.16951577377
19,200.0,194,400954.9666293372
19,200.0,195,405589.2996577398
19,200.0,196,396119.9122941821
19,200.0,197,414978.1291562997
19,200.0,198,410796.76133623486
19,200.0,199,417459.2455522623
20,5.0,3,0.0
20,5.0,6,0.0
20,5.0,9,0.0
20,5.0,17,0.0
20,5.0,19,0.0
20,5.0,23,0.0
20,5.0,24,0.0
20,5.0,26,0.0
20,5.0,28,0.0
20,5.0,29,0.0
20,5.0,30,0.0
20,5.0,31,0.0
20,5.0,32,0.0
20,5.0,33,0.0
20,5.0,34,0.0
20,5.0,35,0.0
20,5.0,54,0.0
20,5.0,56,0.0
20,5.0,77,0.0
20,5.0,109,0.0
20,5.0,112,0.0
20,5.0,129,0.0
20,5.0,154,0.0
20,5.0,156,0.0
20,5.0,157,0.0
20,5.0,158,0.0
20,5.0,161,0.0
20,5.0,163,0.0
